번호,식당(ID),식당명,지역명,식당이미지(URL),식당상태
13263,387259,21세기꿀호떡,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/387259_1086939634.jpg,미확인
13268,392103,더식,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/392103_280990688.jpg,미확인
13269,392103,더식,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/392103_441318766.jpg,미확인
13279,396292,풍경,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/396292_396457039.jpg,운영중
13281,396817,BHC치킨 효자서곡점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/396817_251569913.jpg,미확인
13294,397659,착한커피,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/397659_2038798351.jpg,미확인
13311,398481,고향마루송천1호점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/398481_296939777.jpg,운영중
13313,398698,쏘울,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/398698_1322501635.jpg,미확인
13316,399819,짬뽕당,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/399819_1888967007.jpg,미확인
13318,400790,동서네낙지 송천점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/400790_1090676491.jpg,폐업
13327,402894,스타양곱창 객사점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/402894_1388115041.jpg,미확인
13339,408452,피자오래 송천점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/408452_1484830907.jpg,폐업
13355,418316,홍루이젠 삼천평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/418316_2005112029.jpg,운영중
13356,418316,홍루이젠 삼천평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/418316_743662400.jpg,운영중
13377,422409,짬뽕상회 전주점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/422409_367174998.jpg,폐업
13378,422409,짬뽕상회 전주점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/422409_1215868631.jpg,폐업
13421,427353,햇살치킨 송천2호점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/427353_1295500252.jpg,미확인
13453,439814,드림박스 전북대점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/439814_1230724814.jpg,폐업
13454,439814,드림박스 전북대점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/439814_35986191.jpg,폐업
13471,444743,스시노백쉐프 전주송천90호점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/444743_1789037400.jpg,폐업
13474,446472,커피의 온도,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/446472_46579662.jpg,미확인
13475,446472,커피의 온도,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/446472_1874606216.jpg,미확인
13477,446622,몽e집콩나물국밥본점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/446622_306669954.jpg,미확인
13533,455474,익산닭집,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/455474_686160640.jpg,운영중
13534,455474,익산닭집,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/455474_706429113.jpg,운영중
13535,457064,24시 眞熟진숙 퓨전중화요리,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/457064_1779450819.jpg,폐업
13536,457064,24시 眞熟진숙 퓨전중화요리,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/457064_1263592671.jpg,폐업
13543,458269,문강정,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/458269_1039284814.jpg,폐업
13555,459552,고기어때,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/459552_2071480561.jpg,폐업
13556,459552,고기어때,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/459552_1621272578.jpg,폐업
13578,464069,원조중앙찹쌀호떡,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/464069_404810880.jpg,미확인
13579,464069,원조중앙찹쌀호떡,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/464069_165237791.jpg,미확인
13603,472876,수버거,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/472876_1571740294.jpg,폐업
13604,472876,수버거,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/472876_802783126.jpg,폐업
13614,478495,푸드카페김밥천국 오송점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/478495_1603287096.jpg,운영중
13626,480292,다와갈비 숯불갈비전문점 송천본점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/480292_1069529004.jpg,운영중
13627,480292,다와갈비 숯불갈비전문점 송천본점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/480292_993229989.jpg,운영중
13642,481697,층층제과,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/481697_1309547859.jpg,운영중
13643,481732,구쁘다,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/481732_1257034700.jpg,미확인
13644,481732,구쁘다,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/481732_562246065.jpg,미확인
13646,483200,에스프레소팩토리,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/483200_1069912357.jpg,운영중
13647,483200,에스프레소팩토리,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/483200_1172231402.jpg,운영중
13661,487153,소문난식당,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/487153_1593362490.jpg,폐업
13663,489776,ONEUL CAFE,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/489776_1658267508.jpg,미확인
13664,489776,ONEUL CAFE,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/489776_289397791.jpg,미확인
13682,493596,임실N치즈피자 송천점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/493596_549913828.jpg,폐업
13775,505973,심선예다원,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/505973_14843090.jpg,미확인
13803,510102,쏠레어마카롱,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/510102_1681237840.jpg,운영중
13814,514390,라드커피13호점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/514390_831318207.jpg,운영중
13815,514390,라드커피13호점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/514390_579290669.jpg,운영중
13831,515961,한국닭집,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/515961_1693461378.jpg,폐업
13839,517395,시즌테이블,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/517395_1666120020.jpg,미확인
13840,517395,시즌테이블,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/517395_554511327.jpg,미확인
13855,518578,어바웃타임,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/518578_1381569255.jpg,운영중
13856,518578,어바웃타임,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/518578_2002262031.jpg,운영중
13863,518766,남노갈비 하가점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/518766_591775975.jpg,미확인
13865,519156,집된장무청시래기국고향마루,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/519156_266495929.jpg,운영중
13866,519156,집된장무청시래기국고향마루,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/519156_1117082415.jpg,운영중
13870,519836,차칸다방,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/519836_1952029947.jpg,미확인
13871,519836,차칸다방,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/519836_499645307.jpg,미확인
13876,519935,교동육전,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/519935_881141989.jpg,미확인
13907,525899,정집,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/525899_258440126.jpg,미확인
13908,526839,커피 브레드,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/526839_1279642556.jpg,미확인
13909,526839,커피 브레드,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/526839_890621710.jpg,미확인
13921,527793,감탄 효자2호점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/527793_1630718310.jpg,운영중
13922,527793,감탄 효자2호점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/527793_1423000680.jpg,운영중
13925,527905,쌈촌,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/527905_312593931.jpg,폐업
13928,528241,써니김밥,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/528241_1256541247.jpg,운영중
13929,528241,써니김밥,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/528241_379176260.jpg,운영중
13950,530731,뚱보집 하가점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/530731_814789255.jpg,운영중
14028,540392,하나참치전문점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/540392_1904915944.jpg,폐업
14046,544084,여기가포차,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/544084_420224550.jpg,운영중
14047,544084,여기가포차,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/544084_623924269.jpg,운영중
14086,545352,신수초밥,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/545352_1898653386.jpg,폐업
14087,545352,신수초밥,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/545352_455145054.jpg,폐업
14104,553088,차이킹,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/553088_1755190408.jpg,운영중
14105,553088,차이킹,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/553088_2107554407.jpg,운영중
14147,560542,"아무튼, 커피",전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/560542_1101606703.jpg,폐업
14148,560542,"아무튼, 커피",전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/560542_1563415710.jpg,폐업
14150,560752,옴팡집,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/560752_528024180.jpg,미확인
14151,560752,옴팡집,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/560752_112054182.jpg,미확인
14170,566750,서유기,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/566750_849495583.jpg,운영중
14175,566982,섬진강다슬기마을,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/566982_685266356.jpg,운영중
14189,570382,두거리,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/570382_1434213300.jpg,폐업
14190,570382,두거리,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/570382_1872809211.jpg,폐업
14196,570928,돈팡돈까스,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/570928_1247345925.jpg,미확인
14197,570928,돈팡돈까스,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/570928_732708856.jpg,미확인
14224,574549,BMW가맥,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/574549_2035525766.jpg,미확인
14255,577699,미각,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/577699_1239547232.jpg,폐업
14273,579795,파리바게뜨 전주북일점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/579795_51051487.jpg,미확인
14275,579908,풍년제과 효자롯대점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/579908_646330658.jpg,운영중
14310,581228,맘엔타르트본점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/581228_222635243.jpg,운영중
14349,585808,꿀닭 전주서곡점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/585808_1644101229.jpg,운영중
14350,585808,꿀닭 전주서곡점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/585808_816561703.jpg,운영중
14358,586399,이디야커피 전북대구정문점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/586399_1625749188.jpg,운영중
14360,586532,러블리케이크,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/586532_1358757383.jpg,운영중
14365,586882,한가득순대국밥집,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/586882_1991183103.jpg,미확인
14376,587664,본죽&비빔밥 전주하가점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/587664_2035568776.jpg,운영중
14377,587664,본죽&비빔밥 전주하가점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/587664_2117698773.jpg,운영중
14445,596456,멕시카나치킨 송천1점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/596456_2145554613.jpg,미확인
14446,596456,멕시카나치킨 송천1점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/596456_1067487253.jpg,미확인
14449,596843,길거리야본점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/596843_1088157556.jpg,운영중
14555,611702,본가추어탕송천점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/611702_2032077340.jpg,운영중
14576,613502,디디치킨,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/613502_1744042913.jpg,폐업
14577,613502,디디치킨,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/613502_923071261.jpg,폐업
14602,617031,탐앤탐스커피전주송천점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/617031_103316209.jpg,운영중
14609,617681,서예카페 서화각,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/617681_1933153712.jpg,폐업
14636,620443,헤이버블,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/620443_138249112.jpg,폐업
14645,621063,말마니,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/621063_1417174087.jpg,운영중
14646,621063,말마니,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/621063_579983592.jpg,운영중
14670,622891,다정집,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/622891_163807952.jpg,운영중
14671,622891,다정집,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/622891_1967158575.jpg,운영중
14719,624872,와바 전주송천점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/624872_601633751.jpg,미확인
14806,628775,바 차가운새벽,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/628775_1225585633.jpg,미확인
14938,643902,정승댁전주점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/643902_976178580.jpg,폐업
14939,643902,정승댁전주점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/643902_2051560162.jpg,폐업
14985,647949,꼬지따뽕,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/647949_612599176.jpg,미확인
14986,647949,꼬지따뽕,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/647949_1208826450.jpg,미확인
15003,651721,감영75,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/651721_512052595.jpg,운영중
15004,651721,감영75,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/651721_942522331.jpg,운영중
15032,653084,미스터피자 전북도청점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/653084_1849256919.jpg,폐업
15033,653084,미스터피자 전북도청점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/653084_2040838841.jpg,폐업
15052,655300,KFC 전북도청,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/655300_1909478300.jpg,폐업
15053,655300,KFC 전북도청,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/655300_932563641.jpg,폐업
15058,655319,한스브레드 한옥마을직영점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/655319_314244695.jpg,운영중
15069,657444,슬랭,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/657444_1374915933.jpg,운영중
15077,658818,육회한남자들의달달한밤,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/658818_995362235.jpg,미확인
15078,658818,육회한남자들의달달한밤,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/658818_2091112677.jpg,미확인
15195,667629,쿠우쿠우 전주효자점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/667629_1318757006.jpg,운영중
15196,667629,쿠우쿠우 전주효자점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/667629_616252364.jpg,운영중
15224,668861,이디야커피 전주KBS점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/668861_1244621327.jpg,운영중
15225,668861,이디야커피 전주KBS점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/668861_1787535173.jpg,운영중
15266,673985,지리산운봉흙돼지,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/673985_1974775532.jpg,운영중
15267,673985,지리산운봉흙돼지,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/673985_664308039.jpg,운영중
15292,676450,피자애,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/676450_163308484.jpg,운영중
15294,676635,제일한우정육식당,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/676635_323816734.jpg,미확인
15295,676635,제일한우정육식당,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/676635_1441631723.jpg,미확인
15335,678267,카페옴니버스,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/678267_1142891897.jpg,폐업
15336,678267,카페옴니버스,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/678267_1841762310.jpg,폐업
15348,680223,애슐리W 전주STS점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/680223_664859444.jpg,운영중
15349,680223,애슐리W 전주STS점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/680223_1027787622.jpg,운영중
15362,680844,고사바베큐객사본점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/680844_149763211.jpg,미확인
15363,680844,고사바베큐객사본점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/680844_1836695696.jpg,미확인
15395,686025,남매네집,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/686025_1465817599.jpg,폐업
15401,686531,문꼬치,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/686531_887650674.jpg,미확인
15405,687022,루밍아이리스,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/687022_652322076.jpg,운영중
15422,687689,엉터리 생고기,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/687689_1135276852.jpg,운영중
15496,696316,마이마이치킨 전북대점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/696316_217721616.jpg,운영중
15497,696316,마이마이치킨 전북대점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/696316_643756119.jpg,운영중
15534,699986,천씨씨커피 도청점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/699986_1921277400.jpg,운영중
15535,699986,천씨씨커피 도청점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/699986_1169307370.jpg,운영중
15545,700972,두끼떡볶이 NC전주객사점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/700972_1934580898.jpg,운영중
15546,700972,두끼떡볶이 NC전주객사점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/700972_1780071976.jpg,운영중
15549,700976,피자몰 NC웨이브전주점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/700976_855788345.jpg,운영중
15568,704158,BHC치킨 전주서부시장점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/704158_1176264843.jpg,미확인
15572,705181,우아미,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/705181_1162635792.jpg,운영중
15573,705181,우아미,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/705181_428993993.jpg,운영중
15594,707034,뚜레쥬르 전주센트럴점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/707034_1545333663.jpg,운영중
15595,707034,뚜레쥬르 전주센트럴점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/707034_1797312037.jpg,운영중
15693,716029,전주비빔소리,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/716029_642166601.jpg,미확인
15706,717544,미래식품,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/717544_2140176982.jpg,운영중
15802,726226,별따주는부뚜막,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/726226_1675881761.jpg,운영중
15815,726410,옛날시골통닭(중앙시장점),전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/726410_122943386.jpg,미확인
15826,727801,BHC치킨 전주송천2호점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/727801_1325667982.jpg,미확인
15855,729735,밀롱커피,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/729735_2015084217.jpg,미확인
15856,729735,밀롱커피,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/729735_1718420032.jpg,미확인
